"UniqueID","Probability1"
11862,0.216021939802321
11863,0.279573129894421
11864,0.252726905570204
11865,0.655099653022603
11866,0.361297058630415
11867,0.183600739994841
11868,0.191718966281698
11869,0.109565122525741
11870,0.299299709248359
11871,0.61721442832677
11872,0.179332140544742
11873,0.166937202701667
11874,0.133472765077297
11875,0.762617095061824
11876,0.22317051921674
11877,0.77141969352592
11878,0.561171172148053
11879,0.208082642091392
11880,0.164817672844779
11881,0.677154739625493
11882,0.0694796764042216
11883,0.0701895823552938
11884,0.110797087898514
11885,0.269402404412345
11886,0.151221961504143
11887,0.207654354779378
11888,0.13493578234382
11889,0.0436502550032863
11890,0.120474861875794
11891,0.924031689250295
11892,0.189590084623026
11893,0.559213906199002
11894,0.242420179686357
11895,0.114885482560116
11896,0.0745373980586442
11897,0.171983012952162
11898,0.257250625665931
11899,0.355365232188273
11900,0.0931594214661416
11901,0.475597514218804
11902,0.976351850446094
11903,0.0254005254082603
11904,0.43420174424814
11905,0.154234378514435
11906,0.703047791526634
11907,0.143852971007832
11908,0.119494255141219
11909,0.00238193495323892
11910,0.209051437759967
11911,0.0904197085777944
11912,0.200840657396807
11913,0.635206990980591
11914,0.454019319197445
11915,0.215283243027787
11916,0.101116687489513
11917,0.0805857043144769
11918,0.648730196793011
11919,0.228288833710309
11920,0.286588750320386
11921,0.126595555633565
11922,0.686221935474943
11923,0.978551381488859
11924,0.406972009016423
11925,0.962466323894422
11926,0.232940025891249
11927,0.647670941506491
11928,0.486470464961668
11929,0.217909913833893
11930,0.833419667434392
11931,0.16702194709709
11932,0.096284433440239
11933,0.646968613782345
11934,0.131549246384877
11935,0.0983182813992594
11936,0.153537441489028
11937,0.678374694928299
11938,0.499010417328447
11939,0.0719442966936729
11940,0.553772178621642
11941,0.344556879263088
11942,0.876554311111561
11943,0.095380852402504
11944,0.667687086536529
11945,0.832313839468147
11946,0.645371311872461
11947,0.925927085348902
11948,0.0573885542773038
11949,0.712148645084107
11950,0.557401046407749
11951,0.101842700265643
11952,0.208407912944112
11953,0.978750311932151
11954,0.244101867231747
11955,0.656942449762248
11956,0.831499178975696
11957,0.375632171035942
11958,0.0960895639461365
11959,0.791333332501903
11960,0.557808814760599
11961,0.585939743192457
11962,0.138493914319381
11963,0.115921816825448
11964,0.249724938835606
11965,0.101166481214527
11966,0.633866058035288
11967,0.595892988971671
11968,0.717656970601572
11969,0.657580140568171
11970,0.595510330561739
11971,0.495903670039383
11972,0.624165093737624
11973,0.753594425051155
11974,0.994913351652296
11975,0.630426561443562
11976,0.447859365961039
11977,0.569032558364109
11978,0.364867830847053
11979,0.752981304544273
11980,0.69433661430895
11981,0.712162356808754
11982,0.682883322053767
11983,0.856469503482576
11984,0.961300021838971
11985,0.82933631426068
11986,0.14173056964656
11987,0.750561372394998
11988,0.112069701470678
11989,0.855442594410536
11990,0.766479401699953
11991,0.625582316654676
11992,0.583712407219232
11993,0.97588115179152
11994,0.226391365182009
11995,0.495982166633502
11996,0.606763454136034
11997,0.412514535115361
