"UniqueID","Probability1"
11862,0.0895194044285356
11863,0.14083368549142
11864,0.175228704455199
11865,0.61248393811373
11866,0.246547494349427
11867,0.199422832520271
11868,0.216113249209703
11869,0.179256378687563
11870,0.230315081708344
11871,0.690562066977938
11872,0.150682818851972
11873,0.137119244735013
11874,0.114516636231086
11875,0.34388898463636
11876,0.177775912422119
11877,0.420327649741025
11878,0.422618464532884
11879,0.172737718589431
11880,0.147956632402173
11881,0.505671128482346
11882,0.135906341793579
11883,0.133760520803339
11884,0.210910527256115
11885,0.268655915322629
11886,0.188110857169681
11887,0.131496454908266
11888,0.163835451169335
11889,0.138611312434876
11890,0.0906166207713573
11891,0.903579906045913
11892,0.152184825665437
11893,0.423615485688935
11894,0.168442074925381
11895,0.199422832520271
11896,0.201664452562961
11897,0.160090178474205
11898,0.226648665426168
11899,0.278898942408486
11900,0.0825200891975294
11901,0.337572369282302
11902,0.79186582970806
11903,0.199047557682773
11904,0.306105914816253
11905,0.196846363459521
11906,0.8084001077845
11907,0.176448775056669
11908,0.116504677072223
11909,0.0825313520879651
11910,0.101702845072766
11911,0.0739274955360851
11912,0.142380171448364
11913,0.871094453802283
11914,0.295857304536164
11915,0.134816250767143
11916,0.152394227848583
11917,0.157594543397671
11918,0.61248393811373
11919,0.133585751652487
11920,0.327420049127432
11921,0.150588185931604
11922,0.789399173196516
11923,0.946204971437302
11924,0.284706243861199
11925,0.94401819832216
11926,0.163789408768443
11927,0.658285375510036
11928,0.174055871322467
11929,0.285607953836837
11930,0.924271041860455
11931,0.158866001768784
11932,0.155724647207013
11933,0.324281637747526
11934,0.103490619789054
11935,0.101348915252861
11936,0.171408381707844
11937,0.875754881764153
11938,0.316273603703692
11939,0.172216512635103
11940,0.384943263944217
11941,0.237550588584447
11942,0.790085795939329
11943,0.123962995816293
11944,0.611918454379249
11945,0.924271041860455
11946,0.625594598854087
11947,0.937535667082561
11948,0.164808881486347
11949,0.764698152490308
11950,0.409882421306931
11951,0.10719606120359
11952,0.454624913766308
11953,0.938731185640231
11954,0.242785097275205
11955,0.713157520748745
11956,0.924271041860455
11957,0.223103219173758
11958,0.148962519670314
11959,0.70022403519629
11960,0.681481585156912
11961,0.701216034014941
11962,0.133615716835605
11963,0.133534508323307
11964,0.241632189591516
11965,0.10719606120359
11966,0.692310591303946
11967,0.609316133194798
11968,0.477888475595406
11969,0.43618846234635
11970,0.606530109383849
11971,0.269163611024181
11972,0.622467906773033
11973,0.932002945379405
11974,0.97645055837301
11975,0.871094453802283
11976,0.358281368786969
11977,0.711542653514768
11978,0.213885052349208
11979,0.922039097274967
11980,0.578036637126738
11981,0.667704697135257
11982,0.513998692022136
11983,0.920682428231985
11984,0.702980519610407
11985,0.924271041860455
11986,0.14594938223702
11987,0.681852072661416
11988,0.119971326382017
11989,0.915240491167638
11990,0.611440196615106
11991,0.830157789508107
11992,0.254120194207314
11993,0.907475245690208
11994,0.51333496911755
11995,0.294779037347328
11996,0.619717136244899
11997,0.289969883061599
11998,0.168442074925381
11999,0.213876006005361
12000,0.609316133194798
12001,0.513998692022136
12002,0.942009850434215
12003,0.9260035079493
12004,0.839207655803118
12005,0.877770731792484
12006,0.508862964552204
12007,0.652636149423265
12008,0.350840124603136
12009,0.328243285325633
12010,0.923233375879314
12011,0.935182103753246
12012,0.127146000111826
12013,0.346810664007291
12014,0.138966526823965
12015,0.513998692022136
12016,0.229346392897216
12017,0.922039097274967
12018,0.934626558825948
12019,0.625459096168851
12020,0.720118104376187
12021,0.773608704931605
12022,0.847980330966571
12023,0.839116939928
12024,0.099208845121853
12025,0.890279197852595
12026,0.939220336590163
12027,0.926325475834166
12028,0.314008977405385
12029,0.471267978415251
12030,0.942801612055223
12031,0.978276847770492
12032,0.410804909587005
12033,0.280357966471045
12034,0.396153627224247
12035,0.135906341793579
12036,0.206355021687663
12037,0.164995932683586
12038,0.18928318370487
12039,0.281132034433043
12040,0.124886834365066
12041,0.355880781659577
12042,0.340032467511752
12043,0.198411668674029
12044,0.435523241327291
12045,0.385863695154294
12046,0.345129345177958
12047,0.152394227848583
12048,0.711542653514768
12049,0.84385240189294
12050,0.308187003967093
12051,0.737774773574678
12052,0.145185093484706
12053,0.322780239000051
12054,0.133585751652487
12055,0.82422819284953
12056,0.615765518036392
12057,0.140145448716416
12058,0.41976888934443
12059,0.350804939669507
12060,0.153912304654315
12061,0.913500661655445
12062,0.903529345685296
12063,0.297635609294369
12064,0.728023319182911
12065,0.491460205605325
12066,0.473374489243689
12067,0.666003406126674
12068,0.926154178183633
12069,0.108186566220813
12070,0.183210380371629
12071,0.164327078330281
12072,0.619717136244899
12073,0.578214856391255
12074,0.317845698495627
12075,0.245576744313095
12076,0.872959145339716
12077,0.132148510517846
12078,0.0954169065358541
12079,0.416978351482733
12080,0.391087065900597
12081,0.455891193196146
12082,0.679827051709334
12083,0.797583083865034
12084,0.925085135434135
12085,0.15401346855244
12086,0.164327078330281
12087,0.939349606200565
12088,0.121253204624345
12089,0.360870744587377
12090,0.634022571516218
12091,0.928840931086392
12092,0.312925774217944
12093,0.34180179767785
12094,0.572544384895886
12095,0.147841012119779
12096,0.811132368795367
12097,0.691518166160773
12098,0.162237370184861
12099,0.312498833840193
12100,0.116857295044151
12101,0.0954169065358541
12102,0.955304706887959
12103,0.0976480377539626
12104,0.0978548559723441
12105,0.918098654606766
12106,0.20444730166893
12107,0.945606890786761
12108,0.46224796381278
12109,0.177125881156352
12110,0.171438929981672
12111,0.480126804624032
12112,0.333442106529435
12113,0.422816249317986
12114,0.773608704931605
12115,0.261235796060236
12116,0.622467906773033
12117,0.271247158322116
12118,0.826448224166235
12119,0.161015844162664
12120,0.174476771341208
12121,0.754582987089684
12122,0.425832119156997
12123,0.929982289988436
12124,0.869319653007192
12125,0.674050956122766
12126,0.719843663697149
