"UniqueID","Probability1"
11862,0.254214252052477
11863,0.0953481251500212
11864,0.136308671854509
11865,0.412715527831278
11866,0.104492559253562
11867,0.0684383783570662
11868,0.0364352785150649
11869,0.0772458688555384
11870,0.129286245001905
11871,0.0920600037319539
11872,0.0645908142988049
11873,0.0846889231711128
11874,0.0581653312095901
11875,0.263837924127764
11876,0.0860262219269203
11877,0.212696699701657
11878,0.220918028913202
11879,0.0691827938393926
11880,0.0924227664756204
11881,0.197031817257646
11882,0.0740020464809678
11883,0.169593966797984
11884,0.157547300738691
11885,0.0843212058982576
11886,0.0782408346817995
11887,0.0779473628318226
11888,0.0656708938782944
11889,0.0634520901420718
11890,0.0695137949957217
11891,0.542780926892243
11892,0.069316739718043
11893,0.222913619421233
11894,0.0618783448411384
11895,0.0684383783570662
11896,0.061190410813953
11897,0.0704545094335854
11898,0.781720537084153
11899,0.035895405264934
11900,0.205850577370992
11901,0.108574024152137
11902,0.381787171157569
11903,0.0893166921960434
11904,0.0914866745100482
11905,0.0734863470661276
11906,0.10218370263478
11907,0.0655550823793246
11908,0.0836472538859283
11909,0.0596766068661585
11910,0.0645698841875372
11911,0.0477262288838943
11912,0.0723631448671148
11913,0.252419422015094
11914,0.221567241465059
11915,0.105145115122176
11916,0.0623912610568484
11917,0.10106525214528
11918,0.458099100023539
11919,0.0817068761962204
11920,0.0999219977867029
11921,0.0681878297158349
11922,0.386104677977778
11923,0.223315708350509
11924,0.303980772985847
11925,0.217199678086902
11926,0.0815051346200629
11927,0.415282019439197
11928,0.0789889243317575
11929,0.0686391577254931
11930,0.208773060159466
11931,0.0645908142988049
11932,0.0619188325875686
11933,0.170311433520028
11934,0.0643536870311597
11935,0.0509226738753895
11936,0.700390714769726
11937,0.0368513404659272
11938,0.767213100333466
11939,0.111838587779961
11940,0.394884267313044
11941,0.174413047744729
11942,0.311311300951217
11943,0.0784865807485926
11944,0.28939768717411
11945,0.21073352571879
11946,0.352422279828888
11947,0.259603494026585
11948,0.0801334248844
11949,0.342042305915124
11950,0.225689651954004
11951,0.0729186955404538
11952,0.07295253849575
11953,0.518670901042655
11954,0.0837285285023162
11955,0.202990321270074
11956,0.444377957051594
11957,0.19696216168215
11958,0.0812509302792271
11959,0.22776692838452
11960,0.208345398706082
11961,0.235922466711021
11962,0.0751286006121372
11963,0.156946012653123
11964,0.0345613887780852
11965,0.0626370640245233
11966,0.115647164161297
11967,0.187852629118958
11968,0.25373248537627
11969,0.104165278481851
11970,0.191342623284427
11971,0.166512321002841
11972,0.186243986052669
11973,0.114922256803298
11974,0.977245427605414
11975,0.0338434177658522
11976,0.710422732914268
11977,0.050053708413605
11978,0.263064812646632
11979,0.0873213060808324
11980,0.47181625131471
11981,0.401661185196897
11982,0.107916459261117
11983,0.203217148847682
11984,0.344861886325116
11985,0.356054899822486
11986,0.167648580672282
11987,0.344861886325116
11988,0.0675283560573248
11989,0.399880065673894
11990,0.256543117485133
11991,0.0942673476647184
11992,0.352750679117614
11993,0.222410937028867
11994,0.086642235036413
11995,0.427573077920821
11996,0.238845688048185
11997,0.207450820118159
11998,0.127559589913726
11999,0.184419930838826
12000,0.197657175158948
12001,0.0890691942532029
12002,0.475098510959044
12003,0.415282019439197
12004,0.191342623284427
12005,0.195272625507884
12006,0.205705857319366
12007,0.191342623284427
12008,0.233732805351175
12009,0.193615590473669
12010,0.440656334878774
12011,0.431878453539926
12012,0.692776650114793
12013,0.0940213104202523
12014,0.671441529292786
12015,0.0434854399650677
12016,0.201493866427982
12017,0.0873213060808324
12018,0.133692630385847
12019,0.217335790501246
12020,0.133692630385847
12021,0.191342623284427
12022,0.193933885674807
12023,0.0784539255583603
12024,0.0532690529235726
12025,0.185484716060095
12026,0.272942374509381
12027,0.29635630649597
12028,0.252419422015094
12029,0.235922466711021
12030,0.115913204244176
12031,0.20893635593903
12032,0.250244749048898
12033,0.195511652089563
12034,0.283583633388629
12035,0.0721666396591418
12036,0.1289576446685
12037,0.0664023142684191
12038,0.100480848992887
12039,0.364050864414707
12040,0.0653804744248462
12041,0.404206247398689
12042,0.186733958007781
12043,0.0938417967570132
12044,0.124551653394169
12045,0.211116817375936
12046,0.191342623284427
12047,0.0684383783570662
12048,0.222913619421233
12049,0.196463241092871
12050,0.694071863174883
12051,0.0708505356981467
12052,0.361843728755911
12053,0.111838587779961
12054,0.0922049862713982
12055,0.0950049386676235
12056,0.224263643433019
12057,0.0636573740981503
12058,0.252419422015094
12059,0.222913619421233
12060,0.106961623385673
12061,0.905032998395574
12062,0.383151442665855
12063,0.342042305915124
12064,0.203487540652721
12065,0.452708384160089
12066,0.295072274052057
12067,0.30997386049309
12068,0.124440257966235
12069,0.0874019965098545
12070,0.0914866745100482
12071,0.0338434177658522
12072,0.238845688048185
12073,0.120377306690905
12074,0.295298887523278
12075,0.219241100191049
12076,0.195681653139241
12077,0.156946012653123
12078,0.0487789227075081
12079,0.325928412371551
12080,0.253564758284321
12081,0.298116085536289
12082,0.439355505324503
12083,0.113147311021153
12084,0.51223280271814
12085,0.156946012653123
12086,0.0772458688555384
12087,0.248016946510293
12088,0.739975512632283
12089,0.0260480213110175
12090,0.912691759041023
12091,0.173817785932521
12092,0.302748332681025
12093,0.412715527831278
